post_id,text,note_count,tags,timestamp,post_url,type,date,query_tag,wc,notes_per_day,tags_parsed
805566383615344640,"Kiddos Entah kenapa semesta selalu mengirimkan karakter-karakter unik ke dalam hidupku, termasuk satu makhluk online yang belakangan ini sudah kuanggap seperti adik sendiri. Dia tipe adik cowok yang afirmasinya luar biasa ke orang yang dia percaya, sangat terbuka menumpahkan segala uneg-uneg personalnya ke aku. Padahal, kalau dipikir-pikir, interaksi kami ini absurd. Kami belum pernah bertemu langsung—nyaris pernah sih, saat kami ternyata ada di satu kota yang sama, tapi kerjaan menahanku untuk belum bisa menemui bocil ini. Jadi, ya, aku mendengarkan segala dramanya dengan modal ""percaya gak percaya"" aja. Kadang aku duduk diam dan berpikir, kok bisa ya manusia zaman now menyerahkan seluruh hatinya via koneksi internet? Apakah aku yang terlalu tua, atau tembok hatiku yang terlalu tebal dan tinggi sampai-sampai konsep ""baper online"" itu terasa fiksi bagiku? Tapi, di sisi lain, aku merasa cukup ""waras"" untuk berprinsip: bukan tanggung jawabku kalau ada orang yang menaruh perasaan lebih, sementara aku cuma butuh teman ngobrol. Harsh? Maybe. Honest? Absolutely. Bicara soal bocil online yang menggemaskan, belakangan ini di FYP social media aku isinya cuma Farhan 5A dan Kak Pink. Jujur, aku iri sama interaksi mereka. Pengen banget ketemu Farhan 5A, gemas sekali, dan bilang makasih karena sudah selucu itu. Obsesiku sama dinamika kakak-adik ini bikin aku flashback ke Hanif. Hanif itu adik sahabatku, Farah, di Kediri. Ingat banget waktu aku liburan sebulan di sana, Hanif ini nempelnya ke aku, bukan ke kakaknya, karena kita bisa seharian ngobrolin soal game dan gadget. Drama mereka berdua yang love-hate, berantem tiap hari, dan Hanif yang selalu membandingkan Farah denganku ( ""Kak Tirra lebih baik,"" katanya), adalah hiburan tersendiri buatku dan orang tua mereka. Sepertinya takdirku memang menjadi ""Kakak Penampung Curhat"". Mulai dari Adik Virtual, Hanif, sampai keponakan-keponakanku di rumah yang tiap aku pulang kerja langsung nyelonong masuk kamarku cuma buat curhat soal crush mereka di sekolah. Gemas. Lucu. Ternyata, jadi pendengar cerita cinta monyet para bocil itu menyenangkan juga. Setidaknya, hatiku yang ""bertembok tebal"" ini masih berguna buat jadi sandaran curhat orang lain, kan?",11,storytelling|tirramizzu's writes,1768247970,https://tirramisuicecream.tumblr.com/post/805566383615344640/beda,text,2026-01-12 19:59:30 GMT,storytelling,329,0.1111111111111111,"['storytelling', ""tirramizzu's writes""]"
805536268051267584,"On a warmer winter’s day, the kind that makes you want to believe spring must start tomorrow, Harold Ward toured the empty rooms of his impressive Feverfew home before sitting at his piano. He played a couple quick scales, then frowned when he realized that not even music could fill this empty house — or soul. His heart just wasn’t in it anymore. He sighed defeatedly, “This house used to bring me peace, but now it’s just like all the other places I’ve lived.” He looked down at his wrinkled hands. There was no denying it, and even less chance escaping it: his mortality was haunting him now at the same pace as his loneliness. His fears of dying old and alone never felt so real, and there was no doubt in Harold’s mind that this fearsome pressure would only increase until it really was real! But he lived with that; Harold could live with those fears as penitence for his lost lovers — until today, when a new fear bore into his mind: was he about to lose his love for music too? He thought, Why? Why? I haven’t lost it, but I’ve lost something — or someone. Multiple someones. Even my son Richard’s flying high without me these days. And that’s good, it’s very good in fact, especially considering that other ridiculous life goal of his was— He jumped to his feet when he remembered his son’s idea: Wait! “All the people you love under one roof.” Yes, that was it. Then Harold paused to meditate on his own forming idea: But of course, I’m not interested in crowding them. And I don’t want to lose my independence. What if I moved in down the street? Then again, the grandkids are cute but I left so many memories there; of Anna , of Ethan , and of Arnal . And frankly, I don’t want another big house just to live in all by myself again. I don’t have time anymore! So what if I borrow Richard’s idea and look into starting a—a—care home of sorts, a kind of community for other lonely old farts like me. I could be close to Richard which should make him happy. I could put my wealth to good use, and with a little luck, hell, who knows what could happen! That’d be a pretty nice legacy to leave, eh? My redemption, well almost. Oh, but where do I begin? I’d need staff: nurses, kitchen workers, a maid, gardener, an on-site doctor— “Ethan!”",12,storytelling|feverfew|the mess|winter 6|ward family|harold ward|richard ward|ethan hill|sims 2,1768219249,https://whibleysims.tumblr.com/post/805536268051267584/on-a-warmer-winters-day-the-kind-that-makes-you,text,2026-01-12 12:00:49 GMT,storytelling,420,0.12121212121212122,"['storytelling', 'feverfew', 'the mess', 'winter 6', 'ward family', 'harold ward', 'richard ward', 'ethan hill', 'sims 2']"
805459574404628480,"New Project Promo Video (a combination of posts so contains all the project details in one place). Music playing is my own creation and is entitled ""Adventurer's Guild"". Message me here if you are interested or email greatwesternfanatic@gmail.com to talk For those interested in taking part, I have a form that can be filled out and I will send you an email with all the information about the project, including a link to the dedicated Discord Server. 102 people so far have shown interest in my project through the form. Join “Tales of the Caravan” – A Creative Fantasy Storytelling Project",94,youtube|storytelling|project|collaboration|original|adventure|video|originalcharacters|performing arts|casting call|casting|call|lgbtq community|genderblind casting|colourblind casting|neurodivergency|neurodivergency friendly|neurodiversity|all genders|all pronouns|all welcome|voice acting|acting|dancing|performance|fantasy|steampunk|renaissance faire|cosplay,1768146109,https://ondarianmaximus.tumblr.com/post/805459574404628480/new-project-promo-video-a-combination-of-posts-so,text,2026-01-11 15:41:49 GMT,storytelling,101,0.94,"['youtube', 'storytelling', 'project', 'collaboration', 'original', 'adventure', 'video', 'originalcharacters', 'performing arts', 'casting call', 'casting', 'call', 'lgbtq community', 'genderblind casting', 'colourblind casting', 'neurodivergency', 'neurodivergency friendly', 'neurodiversity', 'all genders', 'all pronouns', 'all welcome', 'voice acting', 'acting', 'dancing', 'performance', 'fantasy', 'steampunk', 'renaissance faire', 'cosplay']"
805312162995257344,"I think all the studios and producers and anyone trying to make a ‘feminist retelling’ of classic stories should listen to myths and legends by Jason weiser. That guy is a masterclass in taking old old stories, researching them from multiple interpretations and sources, and treating the female characters with much more respect than the original authors meant, all while faithfully preserving the core of the story. There have been multiple times where he’s stated on the podcast that the reading he’s presenting is not the way the authors meant the story to be interpreted, but by extrapolating character motivations and adding alternate subtext or just by offering his opinion on why a character might have made the decisions she did, he turns multiple female characters that were either completely without agency in the story or who were meant to be seen as cautionary tales or villains into strong, compelling characters with real personalities. So basically the secret isn’t in ditching the original tale’s core story and abandoning its messages in order to make the female character a #girlboss who panders to the current values of the audience with those sweet money making buzz words, but in altering the characterization, shifting the narration slightly to make her understandable and sympathetic, and ultimately in allowing women to have agency in their stories.",12,anaconda posting|my opinions|authorconda|storytelling|are people even doing the whole feminist retelling thing anymore?|Or even pretending to lol?|or has the culture shifted back to conservatism and ‘trad values’|I guess it depends on the target audience|anyways even if ur not a director making the next big fairytale with a twist|Go listen to myths and legends|It’s a great podcast and a super way to learn more about world cultures through their stories and folklore|And also if you just like hearing mildly sarcastic easy to follow deadpan retellings of cool stories|Yay|myths and legends|myths and legends podcast,1768005526,https://www.tumblr.com/blog/view/anaconda-creates/805312162995257344,text,2026-01-10 00:38:46 GMT,storytelling,221,0.1188118811881188,"['anaconda posting', 'my opinions', 'authorconda', 'storytelling', 'are people even doing the whole feminist retelling thing anymore?', 'or even pretending to lol?', 'or has the culture shifted back to conservatism and ‘trad values’', 'i guess it depends on the target audience', 'anyways even if ur not a director making the next big fairytale with a twist', 'go listen to myths and legends', 'it’s a great podcast and a super way to learn more about world cultures through their stories and folklore', 'and also if you just like hearing mildly sarcastic easy to follow deadpan retellings of cool stories', 'yay', 'myths and legends', 'myths and legends podcast']"
805264463452372992,"Camilla Cambridge delicately carried a fine silver tray with two identically crafted cakes and milk tea into the Barber’s green room. This was where she’d find Sarah Barber in the middle of a big yawn, looking quite bored at the beautiful winterscape that surrounded the Barber main house. The same house that Sarah herself made happen; the grand estate that was promised to her by Sir Reginald and Mariam Barber nearly a lifetime ago now, her pride and joy, and indeed her largest sole contribution to the Barber legacy. Camilla set down the tray in front of her mother-in-law and said sweetly, “Happy birthday, Ms. Sarah.” Sarah wrinkled her nose at the offering. “Oh, stop. I thought we were friends! How could you be so cruel as to remind me that I’m aging .” A courteous, light laugh came from behind Camilla’s smile. As Camilla sat down, Sarah asked her, “You didn’t happen to bring any cigarettes now, did you?” Still smiling, the daughter-in-law answered obediently, “Of course not, you haven’t smoked in years.” “Shame, that.” Then Sarah sighed through her nose and rubbed her temple, so Camilla started to worry. “Your butler Gabe made the cakes. And the tea. But I must confess, it was my idea. Isn’t chocolate mint still your favourite?” “It is, dear, it is.” She sighed again. “It’s not you or the cakes. Reginald II finally figured out that I lied about my age.” This time Camilla really laughed as she said, “But you’re only a few weeks apart! His birthday’s in the spring!” Turning back to the window, she answered, “True, but he was promised someone younger than him when we were arranged so now he feels deceived. My poor little man-baby cries over nothing while I serve this family; I ought to tell him that it’s his fault, I’m quite sure being with him took years off my life.” Feeling suddenly compelled to compare notes, Camilla volunteered, “My Reginald III only discovered our children’s names had changed when he finally bothered to register them at the private school! Can you believe that? Imagine not knowing the full, legal names of your own children. Really makes you wonder if any of the Barbers actually care about their name at all, because we certainly do!” “Tch! These Barber men really are all the same. You’re right; where would either of them be without us, hm? They don’t stand a chance.”",14,storytelling|feverfew|the mess|winter 6|barber family|sarah barber|camilla cambridge|reginald ii barber|reginald iii barber|tw misandry|sims 2,1767960036,https://whibleysims.tumblr.com/post/805264463452372992/camilla-cambridge-delicately-carried-a-fine-silver,text,2026-01-09 12:00:36 GMT,storytelling,405,0.13725490196078433,"['storytelling', 'feverfew', 'the mess', 'winter 6', 'barber family', 'sarah barber', 'camilla cambridge', 'reginald ii barber', 'reginald iii barber', 'tw misandry', 'sims 2']"
808368408340119552,"1992: Twelve Monkeys, New York City. Photographer Albert Watson: 'I had done an advertising job with the monkey, Casey, and we bonded; the monkey loved me! At one point, I went to have a cup of tea and the trainer said: ""Can you make Casey a cup of tea as well?"" So Casey and I sat at the table and had tea. After that, I put aside a day to do all these monkey pictures just as a personal project'",27,portrait photography|90s nostalgia|90s aesthetic|90s photography|albert watson|vintage|aesthetic|style|monkey|chimps,1770920189,https://vintage-tigre.tumblr.com/post/808368408340119552/1992-twelve-monkeys-new-york-city-photographer,text,2026-02-12 18:16:29 GMT,portrait photography,80,0.39705882352941174,"['portrait photography', '90s nostalgia', '90s aesthetic', '90s photography', 'albert watson', 'vintage', 'aesthetic', 'style', 'monkey', 'chimps']"
808113699968729088,"Time to hit the gym. // I am honestly so upset that Pokemon moved away from pixel sprites. The 3D sprites lack so much character since they don't pose anymore. I haven't played a pokemon game in so long because it genuinely just got so unappealing like - they just feel so bland now :( //Anyway, here is me with my team! A team of 6 is way to small to load all of my favorite pokemon into a team.",7,photographers on tumblr|original photographers|portrait photography|pokemon|pokeblogging|art|digital artist|photography|portrait|pokémon|altaria|arcanine|gengar|raichu|gyarados|gardevoir|pokemon 30th anniversary,1770677280,https://www.tumblr.com/blog/view/thegerarchives/808113699968729088,text,2026-02-09 22:48:00 GMT,portrait photography,80,0.09859154929577464,"['photographers on tumblr', 'original photographers', 'portrait photography', 'pokemon', 'pokeblogging', 'art', 'digital artist', 'photography', 'portrait', 'pokémon', 'altaria', 'arcanine', 'gengar', 'raichu', 'gyarados', 'gardevoir', 'pokemon 30th anniversary']"
51078185496,"This untitled, undated photograph is the work of Mike Disfarmer , the legendary studio photographer from Heber Springs, Arkansas. He captured the faces of rural America at a defining time in history as the Great Depression yielded to World War II. He documented small town life in America's Heartland—farmers, shopkeepers, teachers, and their sons and daughters as they donned uniforms and headed off to war. His reputation and appreciation for his singular vision grew after a large cache of his negatives were found in the 1970s, with subsequent exhibitions and books following.",7,the bark|dog magazine|Disfarmer|portrait photography,1369241835,https://thebarkmagazine.tumblr.com/post/51078185496/this-untitled-undated-photograph-is-the-work-of,photo,2013-05-22 16:57:15 GMT,portrait photography,92,0.001483994064023744,"['the bark', 'dog magazine', 'disfarmer', 'portrait photography']"
789444696400429056,"The rain seemed to fall in reverse upon my windscreen from the sunny-bright cloud-dappled sky, as I thought about Laura Palmer, the girl who influences night Terrors of my own in witnessing hers (remembering not in conscious the things that happened to me, but in body and psyche) and comforts me all in one. The Hanging Garden by the Cure plays in tinny phone speakers where it sits propped in my car’s cup holder. The windshield wipers scrape sluggishly at lazy drops of rain that, as mentioned, inexplicably seem to fall upwards upon the windscreen. Sometimes my arms bend back, too. The birds sings a pretty song here.",9,introspection|Laura Palmer|twin peaks|the cure|personal narrative,1752873131,https://devilboydogman.tumblr.com/post/789444696400429056/the-rain-seemed-to-fall-in-reverse-upon-my,text,2025-07-18 21:12:11 GMT,personal narrative,108,0.032490974729241874,"['introspection', 'laura palmer', 'twin peaks', 'the cure', 'personal narrative']"
785422847609913344,"Sometimes my masculinity is like a snarling dog dripping blood from its teeth in stark white snow on the forest floor and sometimes my masculinity is a gangly, demure but deadly Thing with both curves and sharp snaps in the limbs that don’t seem quite right. And tits. And always, the legs are hairy. And sometimes, the face is ghosted with a patch of hair above the lip. And often, we are not me. And sometimes that person who is not me is screaming for a flesh suit that fits better to his mental image. And sometimes, that person that is not me is void of all gender including the words used to refer to all but Name. And sometimes she is a young girl. They are all me. None of them are me. We are not each other, but all connected, and we are all each other.",8,personal|personal narrative|transgender|plurality,1749037597,https://devilboydogman.tumblr.com/post/785422847609913344/sometimes-my-masculinity-is-like-a-snarling-dog,text,2025-06-04 11:46:37 GMT,personal narrative,148,0.024922118380062305,"['personal', 'personal narrative', 'transgender', 'plurality']"
781267047495663616,"The Beginning. The Middle. The End. Every journey starts with one small step. This is mine. There’s a space between the lines, and maybe that’s where the story begins. Each story has its own rhythm - a pulse that lingers in the spaces we can’t see. Not all stories are meant to be told in one breath. Some take their time. Sometimes, it’s the quiet moments that reveal the most unexpected truths. Not every story ends as you expect, but sometimes it’s the quiet moments that make it unforgettable. If the words find you, maybe it’s time to follow where they lead. For those who read between the lines. Beneath the Words by me. Link - https://talesbyprishi.wordpress.com/",7,personal narrative|writing journey|writer on tumblr|writer tumblr|writers helping writers|writers life|writer community,1745074317,https://talesbyprishi.tumblr.com/post/781267047495663616/the-beginning-the-middle-the-end-every-journey,text,2025-04-19 14:51:57 GMT,personal narrative,117,0.01907356948228883,"['personal narrative', 'writing journey', 'writer on tumblr', 'writer tumblr', 'writers helping writers', 'writers life', 'writer community']"
764589376523091968,"My view of God is a cathedral ruined by fire, its once-majestic spires now crumbled into the ash of disillusionment. It is a place haunted not by ghosts, but by echoes—echoes of prayers unanswered, of mercy withheld, and of promises that shattered like stained glass upon the stone floor. In the vast silence left behind, I wander, picking through the broken relics of a faith that was imposed upon me but never truly embraced, as though I am searching for the meaning they were supposed to contain but never did. My God is not the benevolent Father cradling His children in light, nor is He the loving shepherd guiding lost souls home. No, the God I see wears the face of indifference, perhaps even malice—a cosmic tyrant enthroned above the suffering He demands in silence. He is the master who creates creatures in His image only to condemn them for their flaws, the architect of a rigged game where devotion and obedience are rewarded not with love, but with the threat of hellfire withheld. A God who offers forgiveness like a poison chalice: drink, and I will be saved, but only at the cost of my pride, my dignity, and my selfhood. I was raised beneath the weight of that God, bound by dogma forged in fire and brimstone, by commandments delivered with the certainty of a hammer against iron. Forgiveness was not a gift; it was a demand—a cruel ultimatum wrapped in holy words. I was told to kneel before Him, not out of love, but out of fear. The kind of fear that feels like iron shackles tightening around the throat, whispering that if you dare to question, if you dare to stray, the abyss will open beneath your feet. And now, as I stand outside that temple of doctrine, I see that the God they worship is a king in a cage of His own making—a figurehead for control, wielded by those who want me to obey, submit, and forgive sins that should never be forgiven. There is no room in my heart for a God who demands surrender without justice, who absolves monsters with a whispered prayer while their victims are told to bear their scars in silence. I see through the facade: what use is divine justice in a world where men like my father can destroy without consequence, only to be told that God will forgive them if they say the right words? The God they ask me to worship would have me suffer quietly, letting my pain dissolve into nothingness under the pretense that one day, He will make all things right. But I know better. I have seen how hollow those promises are, how forgiveness without repentance is nothing more than a mask for cowardice. In my view, God is a creator who abandoned His creation, leaving His children to wander in the ruins of His failed design. He asks me to forgive not because it will set me free, but because it will absolve Him of responsibility. This God, the one my family clings to, is a miser of miracles, hoarding meaning and purpose while I am left to scrape together fragments of my own existence. And yet they tell me to pray to Him, to find solace in the same heavens that were silent when I cried out as a child. They tell me to bow, to offer forgiveness as if it were a coin to pay off the debt of my father’s failures. But I am not a merchant dealing in empty forgiveness. I am an architect of my own justice, and I know that absolution must be earned, not gifted. I would rather walk the infernal paths of my own making than kneel in heaven among saints who never suffered. Hell, to me, is not punishment but liberation—a place where honesty reigns, where monsters do not pretend to be holy, and where suffering is acknowledged for what it is. If heaven demands that I bury my anger, swallow my pride, and call it love, then I would rather burn. Better to be damned with the truth than saved by a lie. My God is a reflection of everything that failed me—an idol built from the rubble of human flaws, crowned with the broken promises of people who were supposed to love me. And I see that clearly now. If there is beauty in my vision of God, it is the beauty of defiance, the strange elegance of a soul that refuses to be caged. I carry my scars like battle-worn banners, a testament that I have survived not because of God, but in spite of Him. And in my defiance, there is freedom—a freedom that no sermon or scripture could ever grant me. To reject their God is not to choose damnation but to reclaim the power to define my own meaning. I walk forward not as a lost soul but as a rebel—one who knows that salvation, if it exists at all, must be carved with my own hands, from the ruins of all that was denied to me. In my heart, I am a cathedral in ruins—yes, but I am also the architect of what will rise from the ashes. And that, perhaps, is where the true divinity lies—not in the heavens above but in the rebellion that smolders within me, daring to reshape the world they tried to force upon me.",7,atheism|religious trauma|existentialism|personal narrative|gothic|poetry|trauma|inner struggles|childhood trauma|forgiveness,1729169250,https://www.tumblr.com/blog/view/cerberus137/764589376523091968,text,2024-10-17 12:47:30 GMT,personal narrative,906,0.012704174228675136,"['atheism', 'religious trauma', 'existentialism', 'personal narrative', 'gothic', 'poetry', 'trauma', 'inner struggles', 'childhood trauma', 'forgiveness']"
760899234018017280,"In Your Shadow The day I was born, you were alone at home. He left you there, barely out of your teens, while he was off playing pool with his friends, like it was any other day. I imagine you pacing the living room, unsure whether to call him or wait, your hands cradling your belly as you looked at the clock. I wonder if you were scared, I wonder if you thought you could change him or if in that moment, alone bringing me into the world, you realized you had made a mistake. I was two and I slept on his chest, snow a quiet blanket outside, while you curled up at his side. You spoke your dream of three children, a vision cherished since you were a little girl. He was unmoved, his words like shards of glass piercing your heart: “ It’s up to you. You’ll be the one taking care of them .” Reality slapped you back to silence as you rose and gently pulled me away from his arms. I was three, and my fingers were sticky from candy. I remember because you said, “ Don’t touch anything ,” but when I saw the tears on your face, I wiped them away anyway. You looked at me with a half smile, the one that didn't quite reach your eyes. I kissed your cheek, because that’s what you always did when I was hurt. You held me close. I was four, sitting on the floor outside the door. I was supposed to be asleep, but I could hear you shouting. You said you’d leave him, his dry laughter louder than all your words. I didn’t understand why he laughed. Maybe it was a joke. But you weren’t laughing and it felt like a punch in my stomach. When he came back that night he brought me a stuffed toy, hidden under his coat. You smiled. I was five, perched on the kitchen counter, you told me to stay inside. There was a woman by the window, standing too close to him. You were there too, but you looked far away, like you were somewhere out of reach. The next day, you pulled me out of the swimming pool early. My hair was still wet when we got in the car, a curtain between the two us. I liked swimming. But the drive home was quiet, and when he said, “ I love you ,” It sounded like something had broken inside. I was six when you found him drunk in bed next to me. He was asleep, but I was wide awake, frozen beside him. You shook him hard, like you were trying to wake up from a bad dream too. His breath stunk, just like the bottles he kept under the sink. I didn’t know what was wrong, but your hands were shaking, and mine were too. I had school in three hours, and you put me in bed with you. You cried a lot that night buried in your pillow. I held you tight. Later, he bought me a bike, yellow and white. I felt a fleeting burst of joy against the backdrop of our troubles. Love and fear danced before my eyes as I pedaled away trying to outrun the shadows. I was seven when we packed everything we had, which wasn’t much. You said we were going to stay at Grandma’s house. The car smelled like wet grass and stale coffee. When you said you were happy we were leaving, your eyes were red. I smiled and said I was happy too, but I didn’t believe it. You said you wished you could go back to when you were sixteen, when you weren’t so afraid. I told you that you didn’t have to be afraid because I was there with you. You smiled, but it was the kind of smile that fades before it reaches your gaze. It didn't last long though, you fought with your parents too. A few months later, we were back. You said it was for the best. I didn’t ask what that meant. I was eight and he took us for ice cream at that nice place down the road. I had insisted so much he finally gave in. It was a good day. You remembered the old times, talked about love at first sight. I liked those days when your face softened and you said it wasn’t really that bad, like you were trying to make the story better. But even then, I knew love wasn’t supposed to feel like walking on eggshells. I was nine when I came home from school, and you were sitting on the couch, staring at nothing. You said he’d lost all the money on that foolish game, the one that made him angry when he didn’t win. But you looked like you’d lost way more than that. You said you should’ve left him a long time ago. I wanted to ask why you didn’t. I stayed silent. He even sold your old necklace. I remember how shiny it was, and how your face looked when you saw it was gone. I wanted to find it for you, but I didn’t know where to look. The blows he threw weren't just at you; they always felt like they were aimed at me too. I was ten when I begged because I wanted him to stay. Angry at your tired gaze as you watched him leave with that resigned look across your face, like you were used to it, like this was just how things were. I still believed if I held on tight enough, he wouldn’t go. That maybe, if I stood between him and the door, he’d stay just for me. I clutched at the sleeve of his jacket, but he tore my hands away. I tumbled to the floor as he slammed the door and walked away. You crouched down beside me, I could feel your warmth. You wiped my face gently with the sleeve of your sweater. “ He’ll be back, ” you said. I wanted to hate him so bad, and eventually, I did. But you never spoke ill of him. "" He loves you in his own way, "" you told me the day he left again. Your voice was steady, but your eyes—they always gave you away. I was eleven when he lost his job. You didn’t tell me right away, but I heard you on the phone with Aunt. You were crying quietly, your voice hushed like you didn’t want me to hear. “ I don’t know what to do, ” you whispered. I pressed my ear against the door, listening. You talked about bills, about how you didn’t have enough to make it work this time. Aunt said you should leave him; you didn’t say anything. She sent money for rent, but he used it on his game instead. The next day, the lights went out and you said we had to leave. I was happy, naive. At twelve, we moved to Grandma’s house. It was early June, and you took me out of school. You looked defeated; I knew you didn't like it here—I could see it in the way you avoided everyone’s gaze. There were so many people that day; you came from a family of too many children. You told me a lot about lost opportunities and never studying—"" It wasn’t for girls like me ,"" you said, almost like you were ashamed. You talked about marriage as escape. And surrounded by all those unwelcoming faces, I felt the hollowness of belonging nowhere. At thirteen, my room was bigger, but I had nothing to fill it with. We had sold almost everything just to get by. The emptiness of it mirrored the uncertainty I felt inside. I didn’t like this place either, and downstairs the arguments rattled the walls while I threw anxious glances at the door. I never felt brave enough. Each night, I stared at the mold-littered ceiling and imagined the universe and its stars as I prayed for a small corner of peace. A place we could call our own, one where we could feel secure and at home. At fourteen, you pulled a small stash of cash from your closet. It wasn't much—a few crumpled bills and loose change. It was all you managed to save. You shoved it in my hands while you said, "" These are yours, and if anything ever happens, he must never know. "" In that moment, our world’s instability lay bare beneath my feet. Tears filled my eyes as thoughts I wasn't ready to face swirled relentlessly in my mind. You kissed my forehead and whispered, “ Don’t cry. ” At fifteen, I told you I wished I'd never been born, angry at the life you decided to bring me into. Those words I still regret to this day. The pain on your face is etched deep in memory. “ I’m sorry ” you said. “ I didn’t mean it ” I wailed. That night I fell asleep in your embrace. At sixteen, I asked you why you didn't leave. You paused, your eyes heavy with years of holding on. “ Sometimes it’s easier to stay than to walk away ,” your voice faltered as you added, “ It wasn’t just me I had to choose for .” Your words hung heavy in the air. I wanted to argue, tell you I never asked for that, but I hesitated because I already knew how each of our days must have felt like a mistake you couldn’t undo, and deep down, I wondered if you regretted my birth too. At seventeen, he was gambling and drinking his life away again. Hours would pass and we would never know where he went. One day, we made pizza and watched TV—just me and you. While we ate quietly on the couch, you asked why I never went out. “ Go have fun with friends ,” you told me with a smile. But truth was, anxiety chained me to those four walls. I couldn't leave you behind, all your struggles becoming mine as I was your shadow day and night. I nodded, though, didn’t want to burden you anymore. To this day, I’d still surrender my life to ease your pain, and I know you’d do just the same. As I turned eighteen, I didn’t feel like an adult at all. And now, even though I’m older, I still don’t. I wear all those years like thin layers of tender skin, perpetually bleeding. But as the world moves on and I stand still, everything so fragile and elusive, I realize something you once said has stuck with me: “ You must love yourself first .” I didn’t understand it then, but now I see you weren’t just speaking to me, but also to that young girl who dreamed of a home, three children, and warmth. You were speaking to the woman who never had the chance to be loved the way she deserved. And so, as I look at you from across this room, I believe I can do it, not just for myself but for us both, for everything we went through, for the longest time—just me and you; I can learn, albeit slowly, to step out from your shadow and find my own way forward. Maybe, just maybe, we can both learn to live for ourselves one day, without the weight of the past dragging us back to this dark place.",19,personal narrative|prose|prose poetry|poem|spilled thoughts|long reads|long poem|long poetry|long prose|life|emotional abuse|family dynamics|growing up|memoir|personal memories|childhood|scattered thoughts|scattered pages|writers|writings|writers on tumblr|writeblr|words|thoughts|poets on tumblr|writerscommunity|writers and poets|writing|poesia|poetry,1725650056,https://www.tumblr.com/blog/view/syllyrix/760899234018017280,text,2024-09-06 19:14:16 GMT,personal narrative,1930,0.03209459459459459,"['personal narrative', 'prose', 'prose poetry', 'poem', 'spilled thoughts', 'long reads', 'long poem', 'long poetry', 'long prose', 'life', 'emotional abuse', 'family dynamics', 'growing up', 'memoir', 'personal memories', 'childhood', 'scattered thoughts', 'scattered pages', 'writers', 'writings', 'writers on tumblr', 'writeblr', 'words', 'thoughts', 'poets on tumblr', 'writerscommunity', 'writers and poets', 'writing', 'poesia', 'poetry']"
